date,month,symbol_files,chosen_symbol,chosen_expiry,days_to_expiry,chosen_5d_avg_volume,next_symbol,next_5d_avg_volume,roll_reason,total_volume_that_day,rank_by_volume_among_available_symbols,available_symbol_count
2025-04-11,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-11_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,13,376592.2,F:BRN\N25,0.0,default_most_prompt,232287.0,1.0,1
2025-04-12,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-12_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,12,423049.6,F:BRN\N25,0.0,default_most_prompt,0.0,1.0,1
2025-04-14,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-14_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,12,312493.4,F:BRN\N25,0.0,default_most_prompt,161303.0,1.0,1
2025-04-15,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-15_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,11,266026.2,F:BRN\N25,0.0,default_most_prompt,131465.0,1.0,1
2025-04-16,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-16_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,10,170299.4,F:BRN\N25,0.0,default_most_prompt,179364.0,1.0,1
2025-04-17,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-17_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,9,140883.8,F:BRN\N25,0.0,default_most_prompt,170101.0,1.0,1
2025-04-18,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-18_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,8,128446.6,F:BRN\N25,0.0,default_most_prompt,0.0,1.0,1
2025-04-19,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-19_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,7,128446.6,F:BRN\N25,0.0,default_most_prompt,0.0,1.0,1
2025-04-21,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-21_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,7,96186.0,F:BRN\N25,0.0,default_most_prompt,109938.0,1.0,1
2025-04-22,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-22_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,6,91880.6,F:BRN\N25,0.0,default_most_prompt,149743.0,1.0,1
2025-04-23,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-23_F_BRN_M25_1s.csv')]},F:BRN\M25,2025-04-30,5,85956.4,F:BRN\N25,0.0,default_most_prompt,219377.0,1.0,1
2025-04-24,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-24_F_BRN_M25_1s.csv')]},F:BRN\N25,2025-05-30,26,0.0,F:BRN\N25,0.0,pre_expiry_buffer,0.0,,1
2025-04-25,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-25_F_BRN_M25_1s.csv')]},F:BRN\N25,2025-05-30,25,0.0,F:BRN\N25,0.0,pre_expiry_buffer,0.0,,1
2025-04-26,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-26_F_BRN_M25_1s.csv')]},F:BRN\N25,2025-05-30,24,0.0,F:BRN\N25,0.0,pre_expiry_buffer,0.0,,1
2025-04-28,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-28_F_BRN_M25_1s.csv')]},F:BRN\N25,2025-05-30,24,0.0,F:BRN\N25,0.0,pre_expiry_buffer,0.0,,1
2025-04-29,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-29_F_BRN_M25_1s.csv')]},F:BRN\N25,2025-05-30,23,0.0,F:BRN\N25,0.0,pre_expiry_buffer,0.0,,1
2025-04-30,2025-04,{'F:BRN\\M25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/April - June contract (F_BRN_M25)/2025-04-30_F_BRN_M25_1s.csv')]},F:BRN\N25,2025-05-30,22,0.0,F:BRN\N25,0.0,pre_expiry_buffer,0.0,,1
2025-05-01,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-01_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,21,0.0,F:BRN\Q25,0.0,default_most_prompt,268561.0,1.0,1
2025-05-02,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-02_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,20,53712.2,F:BRN\Q25,0.0,default_most_prompt,216817.0,1.0,1
2025-05-03,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-03_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,19,97075.6,F:BRN\Q25,0.0,default_most_prompt,0.0,1.0,1
2025-05-05,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-05_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,19,97075.6,F:BRN\Q25,0.0,default_most_prompt,182717.0,1.0,1
2025-05-06,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-06_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,18,133619.0,F:BRN\Q25,0.0,default_most_prompt,218485.0,1.0,1
2025-05-07,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-07_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,17,177316.0,F:BRN\Q25,0.0,default_most_prompt,190284.0,1.0,1
2025-05-08,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-08_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,16,161660.6,F:BRN\Q25,0.0,default_most_prompt,193741.0,1.0,1
2025-05-09,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-09_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,15,157045.4,F:BRN\Q25,0.0,default_most_prompt,170077.0,1.0,1
2025-05-10,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-10_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,14,191060.8,F:BRN\Q25,0.0,default_most_prompt,0.0,1.0,1
2025-05-12,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-12_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,14,154517.4,F:BRN\Q25,0.0,default_most_prompt,250340.0,1.0,1
2025-05-13,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-13_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,13,160888.4,F:BRN\Q25,0.0,default_most_prompt,179217.0,1.0,1
2025-05-14,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-14_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,12,158675.0,F:BRN\Q25,0.0,default_most_prompt,156773.0,1.0,1
2025-05-15,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-15_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,11,151281.4,F:BRN\Q25,0.0,default_most_prompt,238809.0,1.0,1
2025-05-16,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-16_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,10,165027.8,F:BRN\Q25,0.0,default_most_prompt,135614.0,1.0,1
2025-05-17,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-17_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,9,192150.6,F:BRN\Q25,0.0,default_most_prompt,0.0,1.0,1
2025-05-19,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-19_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,9,142082.6,F:BRN\Q25,0.0,default_most_prompt,167200.0,1.0,1
2025-05-20,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-20_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,8,139679.2,F:BRN\Q25,0.0,default_most_prompt,139127.0,1.0,1
2025-05-21,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-21_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,7,136150.0,F:BRN\Q25,0.0,default_most_prompt,174841.0,1.0,1
2025-05-22,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-22_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,6,123356.4,F:BRN\Q25,0.0,default_most_prompt,156907.0,1.0,1
2025-05-23,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-23_F_BRN_N25_1s.csv')]},F:BRN\N25,2025-05-30,5,127615.0,F:BRN\Q25,0.0,default_most_prompt,117783.0,1.0,1
2025-05-24,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-24_F_BRN_N25_1s.csv')]},F:BRN\Q25,2025-06-30,25,0.0,F:BRN\Q25,0.0,pre_expiry_buffer,0.0,,1
2025-05-26,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-26_F_BRN_N25_1s.csv')]},F:BRN\Q25,2025-06-30,25,0.0,F:BRN\Q25,0.0,pre_expiry_buffer,0.0,,1
2025-05-27,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-27_F_BRN_N25_1s.csv')]},F:BRN\Q25,2025-06-30,24,0.0,F:BRN\Q25,0.0,pre_expiry_buffer,0.0,,1
2025-05-28,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-28_F_BRN_N25_1s.csv')]},F:BRN\Q25,2025-06-30,23,0.0,F:BRN\Q25,0.0,pre_expiry_buffer,0.0,,1
2025-05-30,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-30_F_BRN_N25_1s.csv')]},F:BRN\Q25,2025-06-30,21,0.0,F:BRN\Q25,0.0,pre_expiry_buffer,0.0,,1
2025-05-31,2025-05,{'F:BRN\\N25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/May - July contract (F_BRN_N25)/2025-05-31_F_BRN_N25_1s.csv')]},F:BRN\Q25,2025-06-30,20,0.0,F:BRN\U25,0.0,default_most_prompt,0.0,,1
2025-06-02,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-02_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,20,0.0,F:BRN\U25,0.0,default_most_prompt,261689.0,1.0,1
2025-06-03,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-03_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,19,52337.8,F:BRN\U25,0.0,default_most_prompt,176377.0,1.0,1
2025-06-04,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-04_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,18,87613.2,F:BRN\U25,0.0,default_most_prompt,210617.0,1.0,1
2025-06-05,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-05_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,17,129736.6,F:BRN\U25,0.0,default_most_prompt,144901.0,1.0,1
2025-06-06,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-06_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,16,158716.8,F:BRN\U25,0.0,default_most_prompt,178945.0,1.0,1
2025-06-07,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-07_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,15,194505.8,F:BRN\U25,0.0,default_most_prompt,0.0,1.0,1
2025-06-09,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-09_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,15,142168.0,F:BRN\U25,0.0,default_most_prompt,151567.0,1.0,1
2025-06-10,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-10_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,14,137206.0,F:BRN\U25,0.0,default_most_prompt,187112.0,1.0,1
2025-06-11,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-11_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,13,132505.0,F:BRN\U25,0.0,default_most_prompt,287988.0,1.0,1
2025-06-12,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-12_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,12,161122.4,F:BRN\U25,0.0,default_most_prompt,270295.0,1.0,1
2025-06-13,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-13_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,11,179392.4,F:BRN\U25,0.0,default_most_prompt,700899.0,1.0,1
2025-06-14,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-14_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,10,319572.2,F:BRN\U25,0.0,default_most_prompt,0.0,1.0,1
2025-06-16,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-16_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,10,289258.8,F:BRN\U25,0.0,default_most_prompt,418451.0,1.0,1
2025-06-17,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-17_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,9,335526.6,F:BRN\U25,0.0,default_most_prompt,371346.0,1.0,1
2025-06-18,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-18_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,8,352198.2,F:BRN\U25,0.0,default_most_prompt,369027.0,1.0,1
2025-06-19,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-19_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,7,371944.6,F:BRN\U25,0.0,default_most_prompt,198487.0,1.0,1
2025-06-20,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-20_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,6,271462.2,F:BRN\U25,0.0,default_most_prompt,229681.0,1.0,1
2025-06-21,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-21_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,5,317398.4,F:BRN\U25,0.0,default_most_prompt,0.0,1.0,1
2025-06-23,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-23_F_BRN_Q25_1s.csv')]},F:BRN\Q25,2025-06-30,5,233708.2,F:BRN\U25,0.0,default_most_prompt,376173.0,1.0,1
2025-06-24,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-24_F_BRN_Q25_1s.csv')]},F:BRN\U25,2025-07-31,27,0.0,F:BRN\U25,0.0,pre_expiry_buffer,0.0,,1
2025-06-25,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-25_F_BRN_Q25_1s.csv')]},F:BRN\U25,2025-07-31,26,0.0,F:BRN\U25,0.0,pre_expiry_buffer,0.0,,1
2025-06-27,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-27_F_BRN_Q25_1s.csv')]},F:BRN\U25,2025-07-31,24,0.0,F:BRN\U25,0.0,pre_expiry_buffer,0.0,,1
2025-06-28,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-28_F_BRN_Q25_1s.csv')]},F:BRN\U25,2025-07-31,23,0.0,F:BRN\U25,0.0,pre_expiry_buffer,0.0,,1
2025-06-30,2025-06,{'F:BRN\\Q25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/June - August contract (F_BRN_Q25)/2025-06-30_F_BRN_Q25_1s.csv')]},F:BRN\U25,2025-07-31,23,0.0,F:BRN\U25,0.0,pre_expiry_buffer,0.0,,1
2025-07-01,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-01_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,22,0.0,F:BRN\V25,0.0,default_most_prompt,123355.0,1.0,1
2025-07-02,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-02_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,21,24671.0,F:BRN\V25,0.0,default_most_prompt,174365.0,1.0,1
2025-07-03,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-03_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,20,59544.0,F:BRN\V25,0.0,default_most_prompt,132135.0,1.0,1
2025-07-04,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-04_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,19,85971.0,F:BRN\V25,0.0,default_most_prompt,78873.0,1.0,1
2025-07-05,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-05_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,18,101745.6,F:BRN\V25,0.0,default_most_prompt,0.0,1.0,1
2025-07-07,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-07_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,18,101745.6,F:BRN\V25,0.0,default_most_prompt,158983.0,1.0,1
2025-07-08,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-08_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,17,108871.2,F:BRN\V25,0.0,default_most_prompt,136371.0,1.0,1
2025-07-09,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-09_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,16,101272.4,F:BRN\V25,0.0,default_most_prompt,126405.0,1.0,1
2025-07-10,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-10_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,15,100126.4,F:BRN\V25,0.0,default_most_prompt,150100.0,1.0,1
2025-07-11,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-11_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,14,114371.8,F:BRN\V25,0.0,default_most_prompt,145640.0,1.0,1
2025-07-12,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-12_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,13,143499.8,F:BRN\V25,0.0,default_most_prompt,0.0,1.0,1
2025-07-14,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-14_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,13,111703.2,F:BRN\V25,0.0,default_most_prompt,166885.0,1.0,1
2025-07-15,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-15_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,12,117806.0,F:BRN\V25,0.0,default_most_prompt,130078.0,1.0,1
2025-07-16,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-16_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,11,118540.6,F:BRN\V25,0.0,default_most_prompt,149440.0,1.0,1
2025-07-17,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-17_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,10,118408.6,F:BRN\V25,0.0,default_most_prompt,125384.0,1.0,1
2025-07-18,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-18_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,9,114357.4,F:BRN\V25,0.0,default_most_prompt,172713.0,1.0,1
2025-07-19,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-19_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,8,148900.0,F:BRN\V25,0.0,default_most_prompt,0.0,1.0,1
2025-07-21,2025-07,{'F:BRN\\U25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/July - September contract (F_BRN_U25)/2025-07-21_F_BRN_U25_1s.csv')]},F:BRN\U25,2025-07-31,8,115523.0,F:BRN\V25,0.0,default_most_prompt,111085.0,1.0,1
